event_id,timestamp,property_code,person_id,direction,access_point,peep_visits,full_name,email,peep_required,peep_status,mobility_category,last_review_date,risk_status,total_vists_correct
E0006658,2025-07-20 07:43:00,GLW-CL,P100134,IN,Reception,11.0,Cameron Davis,cameron.davis@testmail.co,Yes,Approved,Ambulatory,2025-06-23,Not Potential,24
E0006659,2025-07-20 17:24:00,GLW-CL,P100134,OUT,Turnstile 1,11.0,Cameron Davis,cameron.davis@testmail.co,Yes,Approved,Ambulatory,2025-06-23,Not Potential,24
E0006660,2025-07-20 07:53:00,LDN-HQ,P100476,IN,Turnstile 1,13.0,Parker Thompson,parker.thompson@testmail.co,No,Approved,Other,2025-04-21,Not Potential,29
E0006661,2025-07-20 15:03:00,LDN-HQ,P100476,OUT,Reception,13.0,Parker Thompson,parker.thompson@testmail.co,No,Approved,Other,2025-04-21,Not Potential,29
E0006662,2025-07-20 08:28:00,LDS-AR,P100345,IN,Reception,7.0,Morgan Jackson,morgan.jackson@example.com,Yes,Approved,VisionImpaired,2025-03-22,Not Potential,18
E0006663,2025-07-20 16:20:00,LDS-AR,P100345,OUT,Gate A,7.0,Morgan Jackson,morgan.jackson@example.com,Yes,Approved,VisionImpaired,2025-03-22,Not Potential,18
E0006664,2025-07-20 09:56:00,MCH-CC,P100148,IN,Gate B,6.0,Jesse Brown,jesse.brown@example.com,Yes,Approved,Ambulatory,2025-08-20,Not Potential,14
E0006665,2025-07-20 17:46:00,MCH-CC,P100148,OUT,Reception,6.0,Jesse Brown,jesse.brown@example.com,Yes,Approved,Ambulatory,2025-08-20,Not Potential,14
E0006666,2025-07-20 07:40:00,BHM-PR,P100505,IN,Turnstile 1,16.0,Reese Brown,reese.brown@example.com,Yes,Approved,Ambulatory,2025-07-14,Not Potential,36
E0006667,2025-07-20 08:39:00,LDS-AR,P100265,IN,Gate B,11.0,Jamie Taylor,jamie.taylor@mailinator.com,No,Approved,Ambulatory,2025-01-28,Not Potential,23
E0006668,2025-07-20 18:55:00,LDS-AR,P100265,OUT,Gate A,11.0,Jamie Taylor,jamie.taylor@mailinator.com,No,Approved,Ambulatory,2025-01-28,Not Potential,23
E0006669,2025-07-20 07:36:00,CDF-BY,P100112,IN,Gate A,12.0,Alex Johnson,alex.johnson@testmail.co,Yes,Pending,Ambulatory,2025-02-11,Potential,26
E0006670,2025-07-20 12:39:00,CDF-BY,P100112,OUT,Reception,12.0,Alex Johnson,alex.johnson@testmail.co,Yes,Pending,Ambulatory,2025-02-11,Potential,26
E0006671,2025-07-20 07:47:00,NRW-QP,P100583,IN,Turnstile 1,9.0,Skyler Hernandez,skyler.hernandez@mailinator.com,No,Revoked,Ambulatory,2025-03-16,Not Potential,20
E0006672,2025-07-20 10:26:00,BHM-PR,P100595,IN,Turnstile 1,14.0,Quinn Thompson,quinn.thompson@mailinator.com,No,Revoked,Ambulatory,2025-02-11,Not Potential,28
E0006673,2025-07-20 14:57:00,BHM-PR,P100595,OUT,Gate B,14.0,Quinn Thompson,quinn.thompson@mailinator.com,No,Revoked,Ambulatory,2025-02-11,Not Potential,28
E0006674,2025-07-20 08:44:00,BEL-LG,P100350,IN,Gate B,10.0,Morgan Thompson,morgan.thompson@example.com,Yes,Approved,Ambulatory,2025-07-13,Not Potential,22
E0006675,2025-07-20 18:41:00,BEL-LG,P100350,OUT,Gate A,10.0,Morgan Thompson,morgan.thompson@example.com,Yes,Approved,Ambulatory,2025-07-13,Not Potential,22
E0006676,2025-07-20 10:05:00,LDS-AR,P100425,IN,Gate B,8.0,Reese Jackson,reese.jackson@testmail.co,No,Pending,Ambulatory,2025-03-28,Not Potential,16
E0006677,2025-07-20 16:15:00,LDS-AR,P100425,OUT,Gate A,8.0,Reese Jackson,reese.jackson@testmail.co,No,Pending,Ambulatory,2025-03-28,Not Potential,16
E0006678,2025-07-20 07:51:00,EDI-EX,P100085,IN,Reception,11.0,Parker Martin,parker.martin@mailinator.com,No,Expired,Ambulatory,2025-09-09,Not Potential,23
E0006679,2025-07-20 14:04:00,EDI-EX,P100085,OUT,Gate A,11.0,Parker Martin,parker.martin@mailinator.com,No,Expired,Ambulatory,2025-09-09,Not Potential,23
E0006680,2025-07-20 08:06:00,BRI-01,P100644,IN,Gate B,11.0,Jamie Martinez,jamie.martinez@testmail.co,No,Pending,Wheelchair,2025-08-08,Not Potential,22
E0006681,2025-07-20 18:25:00,BRI-01,P100644,OUT,Turnstile 1,11.0,Jamie Martinez,jamie.martinez@testmail.co,No,Pending,Wheelchair,2025-08-08,Not Potential,22
E0006682,2025-07-20 07:50:00,CDF-BY,P100493,IN,Reception,14.0,Cameron Williams,cameron.williams@example.com,No,Approved,Ambulatory,2025-01-25,Not Potential,31
E0006683,2025-07-20 17:05:00,CDF-BY,P100493,OUT,Gate B,14.0,Cameron Williams,cameron.williams@example.com,No,Approved,Ambulatory,2025-01-25,Not Potential,31
E0006684,2025-07-20 07:03:00,GLW-CL,P100276,IN,Gate A,10.0,Jesse Davis,jesse.davis@mailinator.com,No,Approved,Ambulatory,2025-04-16,Not Potential,20
E0006685,2025-07-20 13:33:00,GLW-CL,P100276,OUT,Gate A,10.0,Jesse Davis,jesse.davis@mailinator.com,No,Approved,Ambulatory,2025-04-16,Not Potential,20
E0006686,2025-07-20 10:03:00,NRW-QP,P100214,IN,Reception,8.0,Jordan Hernandez,jordan.hernandez@example.com,No,Approved,Ambulatory,2025-05-07,Not Potential,16
E0006687,2025-07-20 19:58:00,NRW-QP,P100214,OUT,Turnstile 1,8.0,Jordan Hernandez,jordan.hernandez@example.com,No,Approved,Ambulatory,2025-05-07,Not Potential,16
E0006688,2025-07-21 07:56:00,GLW-CL,P100396,IN,Gate B,13.0,Parker Williams,parker.williams@mailinator.com,No,Approved,Ambulatory,2025-05-20,Not Potential,26
E0006689,2025-07-21 15:51:00,GLW-CL,P100396,OUT,Turnstile 1,13.0,Parker Williams,parker.williams@mailinator.com,No,Approved,Ambulatory,2025-05-20,Not Potential,26
E0006690,2025-07-21 07:53:00,BEL-LG,P100616,IN,Gate B,10.0,Charlie Thompson,charlie.thompson@example.com,No,Pending,Ambulatory,2025-06-12,Not Potential,22
E0006691,2025-07-21 15:26:00,BEL-LG,P100616,OUT,Reception,10.0,Charlie Thompson,charlie.thompson@example.com,No,Pending,Ambulatory,2025-06-12,Not Potential,22
E0006692,2025-07-21 07:34:00,BRI-01,P100165,IN,Turnstile 1,13.0,Jordan White,jordan.white@example.com,No,Pending,Ambulatory,2025-07-27,Not Potential,28
E0006693,2025-07-21 12:50:00+00:00,BRI-01,P100165,OUT,Gate B,13.0,Jordan White,jordan.white@example.com,No,Pending,Ambulatory,2025-07-27,Not Potential,28
E0006694,2025-07-21 07:01:00,NRW-QP,P100053,IN,Reception,8.0,Quinn Jones,quinn.jones@mailinator.com,No,Pending,Ambulatory,2025-07-05,Not Potential,18
E0006695,2025-07-21 13:29:00,NRW-QP,P100053,OUT,Reception,8.0,Quinn Jones,quinn.jones@mailinator.com,No,Pending,Ambulatory,2025-07-05,Not Potential,18
E0006696,2025-07-21 07:27:00,EDI-EX,P100146,IN,Gate B,9.0,Taylor Martinez,taylor.martinez@example.com,No,Approved,Wheelchair,2025-08-20,Not Potential,18
E0006697,2025-07-21 11:57:00,EDI-EX,P100146,OUT,Gate B,9.0,Taylor Martinez,taylor.martinez@example.com,No,Approved,Wheelchair,2025-08-20,Not Potential,18
E0006698,2025-07-21 07:30:00,BEL-LG,P100356,IN,Gate B,11.0,Sam Brown,sam.brown@testmail.co,No,Approved,Ambulatory,2025-01-10,Not Potential,24
E0006699,2025-07-21 07:34:00,CDF-BY,P100291,IN,Gate A,10.0,Alex Martinez,alex.martinez@example.com,No,Approved,Ambulatory,2025-04-14,Not Potential,20
E0006700,2025-07-21 17:32:00,CDF-BY,P100291,OUT,Gate A,10.0,Alex Martinez,alex.martinez@example.com,No,Approved,Ambulatory,2025-04-14,Not Potential,20
E0006701,2025-07-21 10:56:00,BRI-01,P100116,IN,Gate A,14.0,Rowan Williams,rowan.williams@example.com,Yes,Pending,HearingImpaired,2025-09-02,Potential,28
E0006702,2025-07-21 08:56:00,BRI-01,P100116,OUT,Gate B,14.0,Rowan Williams,rowan.williams@example.com,Yes,Pending,HearingImpaired,2025-09-02,Potential,28
E0006703,2025-07-21 10:59:00,MCH-CC,P100107,IN,Gate A,12.0,Quinn Williams,quinn.williams@mailinator.com,No,Approved,VisionImpaired,2025-04-05,Not Potential,24
E0006704,2025-07-21 18:05:00,MCH-CC,P100107,OUT,Gate A,12.0,Quinn Williams,quinn.williams@mailinator.com,No,Approved,VisionImpaired,2025-04-05,Not Potential,24
E0006705,2025-07-21 10:26:00,GLW-CL,P100134,IN,Gate B,11.0,Cameron Davis,cameron.davis@testmail.co,Yes,Approved,Ambulatory,2025-06-23,Not Potential,24
E0006706,2025-07-21 10:30:00,LDN-HQ,P100244,IN,Reception,10.0,Skyler Thomas,skyler.thomas@mailinator.com,No,Revoked,Ambulatory,2025-02-04,Not Potential,20
E0006707,2025-07-21 14:58:00,LDN-HQ,P100244,OUT,Reception,10.0,Skyler Thomas,skyler.thomas@mailinator.com,No,Revoked,Ambulatory,2025-02-04,Not Potential,20
E0006708,2025-07-21 10:47:00,LDS-AR,P100171,IN,Gate A,8.0,Reese Wilson,reese.wilson@mailinator.com,Yes,Pending,Ambulatory,2025-02-23,Potential,18
E0006709,2025-07-21 16:09:00,LDS-AR,P100171,OUT,Reception,8.0,Reese Wilson,reese.wilson@mailinator.com,Yes,Pending,Ambulatory,2025-02-23,Potential,18
E0006710,2025-07-21 10:18:00,LDN-HQ,P100046,IN,Turnstile 1,8.0,Morgan Martin,morgan.martin@testmail.co,No,Approved,Ambulatory,2025-08-22,Not Potential,16
E0006711,2025-07-21 17:46:00,LDN-HQ,P100046,OUT,Reception,8.0,Morgan Martin,morgan.martin@testmail.co,No,Approved,Ambulatory,2025-08-22,Not Potential,16
E0006712,2025-07-21 08:43:00,MCH-CC,P100002,IN,Turnstile 1,11.0,Sam Smith,sam.smith@example.com,No,Pending,Wheelchair,2025-09-14,Not Potential,22
E0006713,2025-07-21 18:40:00,MCH-CC,P100002,OUT,Gate B,11.0,Sam Smith,sam.smith@example.com,No,Pending,Wheelchair,2025-09-14,Not Potential,22
E0006714,2025-07-21 10:47:00,LDS-AR,P100425,IN,Gate A,8.0,Reese Jackson,reese.jackson@testmail.co,No,Pending,Ambulatory,2025-03-28,Not Potential,16
E0006715,2025-07-21 19:48:00,LDS-AR,P100425,OUT,Gate A,8.0,Reese Jackson,reese.jackson@testmail.co,No,Pending,Ambulatory,2025-03-28,Not Potential,16
E0006716,2025-07-21 07:22:00,CDF-BY,P100138,IN,Gate A,11.0,Skyler Williams,skyler.williams@mailinator.com,Yes,Approved,Other,2025-06-25,Not Potential,22
E0006717,2025-07-21 15:08:00,CDF-BY,P100138,OUT,Gate B,11.0,Skyler Williams,skyler.williams@mailinator.com,Yes,Approved,Other,2025-06-25,Not Potential,22
E0006718,2025-07-21 10:58:00,NRW-QP,P100228,IN,Turnstile 1,11.0,Charlie Thompson,charlie.thompson@example.com,No,Revoked,Wheelchair,2025-08-09,Not Potential,23
E0006719,2025-07-21 18:02:00,NRW-QP,P100228,OUT,Turnstile 1,11.0,Charlie Thompson,charlie.thompson@example.com,No,Revoked,Wheelchair,2025-08-09,Not Potential,23
E0006720,2025-07-21 08:14:00,BEL-LG,P100160,IN,Turnstile 1,10.0,Quinn Anderson,quinn.anderson@testmail.co,No,Approved,Ambulatory,2025-05-08,Not Potential,21
E0006721,2025-07-21 14:13:00,BEL-LG,P100160,OUT,Gate A,10.0,Quinn Anderson,quinn.anderson@testmail.co,No,Approved,Ambulatory,2025-05-08,Not Potential,21
E0006722,2025-07-21 11:05:00,LDN-HQ,P100484,IN,Reception,6.0,Riley Davis,riley.davis@testmail.co,No,Expired,Neurodivergent,2025-09-18,Not Potential,12
E0006723,2025-07-21 20:58:00,LDN-HQ,P100484,OUT,Gate A,6.0,Riley Davis,riley.davis@testmail.co,No,Expired,Neurodivergent,2025-09-18,Not Potential,12
E0006724,2025-07-21 11:13:00,MCH-CC,P100407,IN,Gate B,9.0,Jordan Anderson,jordan.anderson@testmail.co,No,Expired,Ambulatory,2025-09-17,Not Potential,18
E0006725,2025-07-21 19:26:00,MCH-CC,P100407,OUT,Gate A,9.0,Jordan Anderson,jordan.anderson@testmail.co,No,Expired,Ambulatory,2025-09-17,Not Potential,18
E0006726,2025-07-21 10:28:00,NRW-QP,P100411,IN,Gate B,17.0,Charlie Brown,charlie.brown@mailinator.com,No,Pending,Ambulatory,2025-03-13,Not Potential,34
E0006727,2025-07-21 15:46:00,NRW-QP,P100411,OUT,Reception,17.0,Charlie Brown,charlie.brown@mailinator.com,No,Pending,Ambulatory,2025-03-13,Not Potential,34
E0006728,2025-07-21 11:31:00,BEL-LG,P100061,IN,Gate B,14.0,Avery White,avery.white@mailinator.com,Yes,Pending,Ambulatory,2025-04-27,Potential,28
E0006729,2025-07-21 18:49:00,BEL-LG,P100061,OUT,Gate B,14.0,Avery White,avery.white@mailinator.com,Yes,Pending,Ambulatory,2025-04-27,Potential,28
E0006730,2025-07-21 09:33:00,MCH-CC,P100340,IN,Gate B,7.0,Drew Hernandez,drew.hernandez@testmail.co,No,Expired,Ambulatory,2025-02-01,Not Potential,15
E0006731,2025-07-21 15:39:00,MCH-CC,P100340,OUT,Gate A,7.0,Drew Hernandez,drew.hernandez@testmail.co,No,Expired,Ambulatory,2025-02-01,Not Potential,15
E0006732,2025-07-21 11:50:00,NRW-QP,P100535,IN,Gate B,12.0,Charlie Moore,charlie.moore@mailinator.com,No,Pending,Ambulatory,2025-09-22,Not Potential,26
E0006733,2025-07-21 17:04:00,NRW-QP,P100535,OUT,Turnstile 1,12.0,Charlie Moore,charlie.moore@mailinator.com,No,Pending,Ambulatory,2025-09-22,Not Potential,26
E0006734,2025-07-21 11:58:00,LDN-HQ,P100534,IN,Reception,16.0,Morgan Brown,morgan.brown@testmail.co,No,Approved,Ambulatory,2025-08-17,Not Potential,32
E0006735,2025-07-21 16:14:00,LDN-HQ,P100534,OUT,Turnstile 1,16.0,Morgan Brown,morgan.brown@testmail.co,No,Approved,Ambulatory,2025-08-17,Not Potential,32
E0006736,2025-07-21 10:21:00,NRW-QP,P100622,IN,Gate B,7.0,Charlie White,charlie.white@mailinator.com,No,Approved,Ambulatory,2025-07-12,Not Potential,14
E0006737,2025-07-21 21:00:00,NRW-QP,P100622,OUT,Gate A,7.0,Charlie White,charlie.white@mailinator.com,No,Approved,Ambulatory,2025-07-12,Not Potential,14
E0006738,2025-07-21 10:23:00,MCH-CC,P100312,IN,Gate A,17.0,Reese White,reese.white@testmail.co,Yes,Approved,Wheelchair,2025-05-05,Not Potential,35
E0006739,2025-07-21 20:05:00,MCH-CC,P100312,OUT,Turnstile 1,17.0,Reese White,reese.white@testmail.co,Yes,Approved,Wheelchair,2025-05-05,Not Potential,35
E0006740,2025-07-21 09:00:00,LDN-HQ,P100386,IN,Turnstile 1,11.0,Skyler Brown,skyler.brown@testmail.co,No,Approved,Ambulatory,2025-05-01,Not Potential,24
E0006741,2025-07-21 16:16:00,LDN-HQ,P100386,OUT,Gate A,11.0,Skyler Brown,skyler.brown@testmail.co,No,Approved,Ambulatory,2025-05-01,Not Potential,24
E0006742,2025-07-21 11:29:00,LDS-AR,P100168,IN,Gate A,13.0,Skyler Wilson,skyler.wilson@example.com,No,Approved,Ambulatory,2025-09-03,Not Potential,28
E0006743,2025-07-21 20:44:00,LDS-AR,P100168,OUT,Gate A,13.0,Skyler Wilson,skyler.wilson@example.com,No,Approved,Ambulatory,2025-09-03,Not Potential,28
E0006744,2025-07-21 08:22:00,BEL-LG,P100115,IN,Gate B,8.0,Riley Thomas,riley.thomas@testmail.co,No,Approved,Ambulatory,2025-05-12,Not Potential,19
E0006745,2025-07-21 19:12:00,BEL-LG,P100115,OUT,Gate B,8.0,Riley Thomas,riley.thomas@testmail.co,No,Approved,Ambulatory,2025-05-12,Not Potential,19
E0006746,2025-07-21 11:34:00,BEL-LG,P100481,IN,Gate A,16.0,Morgan Jackson,morgan.jackson@mailinator.com,No,Approved,Category Not Specified,2025-06-14,Not Potential,33
E0006747,2025-07-21 18:25:00,BEL-LG,P100481,OUT,Reception,16.0,Morgan Jackson,morgan.jackson@mailinator.com,No,Approved,Category Not Specified,2025-06-14,Not Potential,33
E0006748,2025-07-21 10:06:00,EDI-EX,P100007,IN,Gate A,15.0,Jamie White,jamie.white@mailinator.com,No,Approved,Ambulatory,2025-09-08,Not Potential,31
E0006749,2025-07-21 20:43:00+00:00,EDI-EX,P100007,OUT,Turnstile 1,15.0,Jamie White,jamie.white@mailinator.com,No,Approved,Ambulatory,2025-09-08,Not Potential,31
E0006750,2025-07-21 08:36:00,GLW-CL,P100039,IN,Gate A,12.0,Drew Martinez,drew.martinez@testmail.co,Yes,Revoked,Ambulatory,2025-01-23,Potential,26
E0006751,2025-07-21 19:12:00,GLW-CL,P100039,OUT,Turnstile 1,12.0,Drew Martinez,drew.martinez@testmail.co,Yes,Revoked,Ambulatory,2025-01-23,Potential,26
E0006752,2025-07-21 07:43:00,BEL-LG,P100248,IN,Reception,9.0,Quinn Davis,quinn.davis@mailinator.com,Yes,Pending,Ambulatory,2025-02-10,Potential,19
E0006753,2025-07-21 13:39:00,BEL-LG,P100248,OUT,Gate A,9.0,Quinn Davis,quinn.davis@mailinator.com,Yes,Pending,Ambulatory,2025-02-10,Potential,19
E0006754,2025-07-21 11:21:00,EDI-EX,P100164,IN,Gate A,10.0,Riley Brown,riley.brown@example.com,Yes,Approved,Ambulatory,2025-08-26,Not Potential,20
E0006755,2025-07-21 16:04:00,EDI-EX,P100164,OUT,Turnstile 1,10.0,Riley Brown,riley.brown@example.com,Yes,Approved,Ambulatory,2025-08-26,Not Potential,20
E0006756,2025-07-21 07:50:00,LDN-HQ,P100476,IN,Gate B,13.0,Parker Thompson,parker.thompson@testmail.co,No,Approved,Other,2025-04-21,Not Potential,29
E0006757,2025-07-21 16:52:00,LDN-HQ,P100476,OUT,Gate A,13.0,Parker Thompson,parker.thompson@testmail.co,No,Approved,Other,2025-04-21,Not Potential,29
E0006758,2025-07-21 09:35:00,BRI-01,P100215,IN,Gate A,8.0,Jamie Hernandez,jamie.hernandez@testmail.co,Yes,Approved,Ambulatory,2025-01-28,Not Potential,16
E0006759,2025-07-21 17:50:00,BRI-01,P100215,OUT,Gate B,8.0,Jamie Hernandez,jamie.hernandez@testmail.co,Yes,Approved,Ambulatory,2025-01-28,Not Potential,16
E0006760,2025-07-21 11:28:00,BRI-01,P100162,IN,Gate A,10.0,Jesse Moore,jesse.moore@example.com,Yes,Approved,Wheelchair,2025-02-26,Not Potential,22
E0006763,2025-07-21 11:00:00,LDN-HQ,P100018,IN,Gate B,11.0,Sam Garcia,sam.garcia@example.com,Yes,Approved,Wheelchair,2025-04-18,Not Potential,24
E0006764,2025-07-21 17:59:00,LDN-HQ,P100018,OUT,Reception,11.0,Sam Garcia,sam.garcia@example.com,Yes,Approved,Wheelchair,2025-04-18,Not Potential,24
E0006765,2025-07-21 08:50:00,GLW-CL,P100416,IN,Gate B,13.0,Morgan Martin,morgan.martin@testmail.co,No,Expired,Wheelchair,2025-05-03,Not Potential,28
E0006766,2025-07-21 07:50:00+00:00,GLW-CL,P100416,OUT,Gate A,13.0,Morgan Martin,morgan.martin@testmail.co,No,Expired,Wheelchair,2025-05-03,Not Potential,28
E0006767,2025-07-21 08:10:00,EDI-EX,P100268,IN,Reception,12.0,Quinn Smith,quinn.smith@example.com,Yes,Not Available,Ambulatory,2025-03-21,Potential,25
E0006768,2025-07-21 17:35:00,EDI-EX,P100268,OUT,Gate A,12.0,Quinn Smith,quinn.smith@example.com,Yes,Not Available,Ambulatory,2025-03-21,Potential,25
E0006769,2025-07-21 07:37:00,LDN-HQ,P100354,IN,Gate A,11.0,Casey Miller,casey.miller@testmail.co,No,Approved,Wheelchair,2025-09-06,Not Potential,24
E0006770,2025-07-21 18:26:00,LDN-HQ,P100354,OUT,Gate B,11.0,Casey Miller,casey.miller@testmail.co,No,Approved,Wheelchair,2025-09-06,Not Potential,24
E0006771,2025-07-21 11:19:00,MCH-CC,P100400,IN,Gate B,6.0,Jordan Miller,jordan.miller@example.com,No,Approved,Wheelchair,2025-01-28,Not Potential,12
E0006772,2025-07-21 18:32:00,MCH-CC,P100400,OUT,Gate B,6.0,Jordan Miller,jordan.miller@example.com,No,Approved,Wheelchair,2025-01-28,Not Potential,12
E0006773,2025-07-21 10:12:00,NRW-QP,P100439,IN,Reception,9.0,Rowan White,rowan.white@example.com,No,Approved,Ambulatory,2025-05-16,Not Potential,18
E0006774,2025-07-21 16:51:00,NRW-QP,P100439,OUT,Gate A,9.0,Rowan White,rowan.white@example.com,No,Approved,Ambulatory,2025-05-16,Not Potential,18
E0006775,2025-07-21 08:15:00,BRISTOL-01,P100381,IN,Turnstile 1,9.0,Harper Smith,harper.smith@mailinator.com,Yes,Approved,Ambulatory,2025-03-10,Not Potential,18
E0006776,2025-07-21 14:12:00,BRISTOL-01,P100381,OUT,Reception,9.0,Harper Smith,harper.smith@mailinator.com,Yes,Approved,Ambulatory,2025-03-10,Not Potential,18
E0006777,2025-07-21 11:06:00,LDS-AR,P100143,IN,Gate A,8.0,Casey White,casey.white@example.com,Yes,Approved,Other,2025-09-28,Not Potential,17
E0006778,2025-07-21 15:28:00,LDS-AR,P100143,OUT,Reception,8.0,Casey White,casey.white@example.com,Yes,Approved,Other,2025-09-28,Not Potential,17
E0006779,2025-07-21 08:37:00,BRI-01,P100644,IN,Turnstile 1,11.0,Jamie Martinez,jamie.martinez@testmail.co,No,Pending,Wheelchair,2025-08-08,Not Potential,22
E0006780,2025-07-21 17:19:00,BRI-01,P100644,OUT,Turnstile 1,11.0,Jamie Martinez,jamie.martinez@testmail.co,No,Pending,Wheelchair,2025-08-08,Not Potential,22
E0006781,2025-07-21 08:41:00,BRI-01,P100079,IN,Reception,9.0,Harper Martinez,harper.martinez@testmail.co,No,Pending,Ambulatory,2025-07-27,Not Potential,19
E0006782,2025-07-21 17:20:00,BRI-01,P100079,OUT,Turnstile 1,9.0,Harper Martinez,harper.martinez@testmail.co,No,Pending,Ambulatory,2025-07-27,Not Potential,19
E0006783,2025-07-21 11:05:00,NRW-QP,P100609,IN,Gate A,16.0,Taylor Moore,taylor.moore@mailinator.com,Yes,Approved,Ambulatory,2025-02-07,Not Potential,34
E0006784,2025-07-21 16:37:00,NRW-QP,P100609,OUT,Turnstile 1,16.0,Taylor Moore,taylor.moore@mailinator.com,Yes,Approved,Ambulatory,2025-02-07,Not Potential,34
E0006785,2025-07-21 11:16:00,LDN-HQ,P100495,IN,Gate A,16.0,Jamie Brown,jamie.brown@mailinator.com,No,Approved,HearingImpaired,2025-05-01,Not Potential,33
E0006786,2025-07-21 16:42:00,LDN-HQ,P100495,OUT,Reception,16.0,Jamie Brown,jamie.brown@mailinator.com,No,Approved,HearingImpaired,2025-05-01,Not Potential,33
E0006787,2025-07-21 07:56:00,LDS-AR,P100339,IN,Gate B,16.0,Parker Smith,parker.smith@example.com,No,Pending,Wheelchair,2025-05-14,Not Potential,33
E0006788,2025-07-21 07:22:00,LDN-HQ,P100477,IN,Gate A,10.0,Jamie Hernandez,jamie.hernandez@mailinator.com,No,Revoked,HearingImpaired,2025-01-27,Not Potential,20
E0006789,2025-07-21 14:40:00,LDN-HQ,P100477,OUT,Turnstile 1,10.0,Jamie Hernandez,jamie.hernandez@mailinator.com,No,Revoked,HearingImpaired,2025-01-27,Not Potential,20
E0006790,2025-07-21 11:08:00,LDS-AR,P100013,IN,Turnstile 1,7.0,Skyler Brown,skyler.brown@mailinator.com,Yes,Approved,Ambulatory,2025-03-18,Not Potential,16
E0006791,2025-07-21 08:08:00,LDS-AR,P100013,OUT,Reception,7.0,Skyler Brown,skyler.brown@mailinator.com,Yes,Approved,Ambulatory,2025-03-18,Not Potential,16
E0006792,2025-07-21 07:06:00,BHM-PR,P100106,IN,Gate A,8.0,Riley Anderson,riley.anderson@example.com,No,Approved,Ambulatory,2025-04-04,Not Potential,16
E0006793,2025-07-21 12:30:00,BHM-PR,P100106,OUT,Gate B,8.0,Riley Anderson,riley.anderson@example.com,No,Approved,Ambulatory,2025-04-04,Not Potential,16
E0006794,2025-07-21 09:50:00,LDS-AR,P100649,IN,Gate A,9.0,Quinn Brown,quinn.brown@example.com,No,Revoked,Ambulatory,2025-01-27,Not Potential,19
E0006795,2025-07-21 15:57:00+00:00,LDS-AR,P100649,OUT,Reception,9.0,Quinn Brown,quinn.brown@example.com,No,Revoked,Ambulatory,2025-01-27,Not Potential,19
E0006796,2025-07-21 09:49:00,GLW-CL,P100494,IN,Turnstile 1,6.0,Drew White,drew.white@testmail.co,Yes,Expired,Ambulatory,2025-06-05,Potential,12
E0006797,2025-07-21 17:33:00,GLW-CL,P100494,OUT,Turnstile 1,6.0,Drew White,drew.white@testmail.co,Yes,Expired,Ambulatory,2025-06-05,Potential,12
E0006798,2025-07-21 10:24:00,LDS-AR,P100330,IN,Gate A,7.0,Reese Anderson,reese.anderson@testmail.co,Yes,Pending,Ambulatory,2025-05-13,Potential,16
E0006799,2025-07-21 08:42:00,EDI-EX,P100409,IN,Gate A,9.0,Morgan Thompson,morgan.thompson@mailinator.com,Yes,Approved,Ambulatory,2025-08-08,Not Potential,19
E0006800,2025-07-21 07:02:00,GLW-CL,P100238,IN,Reception,9.0,Riley Moore,riley.moore@mailinator.com,Yes,Approved,Other,2025-06-27,Not Potential,18
E0006801,2025-07-21 16:31:00,GLW-CL,P100238,OUT,Gate A,9.0,Riley Moore,riley.moore@mailinator.com,Yes,Approved,Other,2025-06-27,Not Potential,18
E0006802,2025-07-21 08:02:00,BEL-LG,P100620,IN,Gate B,7.0,Elliot White,elliot.white@example.com,No,Pending,Ambulatory,2025-09-08,Not Potential,14
E0006803,2025-07-21 14:51:00,BEL-LG,P100620,OUT,Turnstile 1,7.0,Elliot White,elliot.white@example.com,No,Pending,Ambulatory,2025-09-08,Not Potential,14
E0006804,2025-07-21 10:35:00,EDI-EX,P100240,IN,Gate B,12.0,Casey Moore,casey.moore@testmail.co,No,Approved,Wheelchair,2025-08-19,Not Potential,27
E0006805,2025-07-21 10:23:00,GLW-CL,P100497,IN,Turnstile 1,9.0,Jordan Smith,jordan.smith@testmail.co,Yes,Approved,Ambulatory,2025-04-26,Not Potential,18
E0006806,2025-07-21 18:49:00,GLW-CL,P100497,OUT,Turnstile 1,9.0,Jordan Smith,jordan.smith@testmail.co,Yes,Approved,Ambulatory,2025-04-26,Not Potential,18
E0006807,2025-07-21 09:32:00,MCH-CC,P100482,IN,Gate B,10.0,Harper Martinez,harper.martinez@mailinator.com,No,Pending,Other,2025-05-12,Not Potential,23
E0006808,2025-07-21 16:27:00,MCH-CC,P100482,OUT,Gate B,10.0,Harper Martinez,harper.martinez@mailinator.com,No,Pending,Other,2025-05-12,Not Potential,23
E0006809,2025-07-21 09:16:00,MCH-CC,P100421,IN,Turnstile 1,13.0,Sam Martin,sam.martin@testmail.co,Yes,Pending,Ambulatory,2025-02-14,Potential,26
E0006810,2025-07-21 14:31:00,MCH-CC,P100421,OUT,Turnstile 1,13.0,Sam Martin,sam.martin@testmail.co,Yes,Pending,Ambulatory,2025-02-14,Potential,26
E0006811,2025-07-21 11:18:00,NRW-QP,P100558,IN,Gate A,7.0,Jamie Jones,jamie.jones@mailinator.com,No,Expired,Ambulatory,2025-02-17,Not Potential,15
